ID,Label
148,"im-1cch,1 + bf3-3icn"
149,"im-1cch,1 + ntf2"
150,"im-1cch,1cch + bf3-3icn"
151,"im-1ch,1 + ntf2"
152,"im-1cn,1 + ntf2"
153,"im-1conh4,2 + ntf2"
154,"im-1coo2,1 + ntf2"
155,"im-1coo2,1 + scn"
156,"im-1cooh,1 + bf4"
157,"im-1cooh,1 + pf6"
158,"im-1cp,1 + ntf2"
159,"im-1dmsodmsph,1 + ntf2"
160,"im-1dmsodphs1,1 + ntf2"
161,"im-1dmsotms,1 + ntf2"
162,"im-1dmsph,1 + ntf2"
163,"im-1o1,1,1 + ntf2"
164,"im-1o1,1,2 + ntf2"
165,"im-1o1,1 + bf3-1[f]"
166,"im-1o1,1 + bf3-2[f]"
167,"im-1o1,1 + ntf2"
168,"im-1o1,2,2 + ntf2"
169,"im-1o1,2 + ntf2"
170,"im-1o1,3,1 + ntf2"
171,"im-1o1,3,2 + ntf2"
172,"im-1o1,3 + ntf2"
173,"im-1o1,4,1 + ntf2"
174,"im-1o1,4,2 + ntf2"
175,"im-1o1,4 + ntf2"
176,"im-1o2,1 + ntf2"
177,"im-1o2,2 + ntf2"
178,"im-1o2,3 + ntf2"
179,"im-1o2,4 + ntf2"
180,"im-1o3,1o3 + bf4"
181,"im-1o3,1o3 + ntf2"
182,"im-1o4,1o4 + bf4"
183,"im-1o4,1o4 + ntf2"
184,"im-1o5,1o5 + bf4"
185,"im-1o5,1o5 + ntf2"
186,"im-1o6,1o6 + ntf2"
187,"im-1o7,1o7 + ntf2"
188,"im-1o8,1o8 + ntf2"
189,"im-1ph,1[2] + npf2"
190,"im-1ph,1[2] + ntf2"
191,"im-1ph,1 + alcl4"
192,"im-1ph,1 + cl"
193,"im-1ph,1 + dca"
194,"im-1ph,1 + ntf2"
195,"im-1ph,1 + sac"
196,"im-1ph,1 + so4-1"
197,"im-1ph,1ph + dca"
198,"im-1ph,1ph + scn"
199,"im-1tms,1,1 + ntf2"
200,"im-1tms,1,1o4 + ntf2"
201,"im-1tms,1 + ntf2"
202,"im-2(2[f]),1 + ntf2"
203,"im-2(4[f]),1 + ntf2"
204,"im-2(6[f]),1 + ntf2"
205,"im-2(cfbr,cf2br),1(chbr,ch2br) + ntf2"
206,"im-2(cfbr,cf2br),1 + ntf2"
207,"im-2,1,1[5] + ntf2"
208,"im-2,1,1[5] + otf"
209,"im-2,1,1 + al(ohfip)4"
210,"im-2,1,1 + h2po4"
211,"im-2,1,1 + hso4"
212,"im-2,1,1 + ntf2"
213,"im-2,1,1 + ph-coo[1],oh[2]"
214,"im-2,1,1o2 + ntf2"
215,"im-2,1,1o3 + ntf2"
216,"im-2,1,s1 + ntf2"
217,"im-2,1,s3 + ntf2"
218,"im-2,1,s3i + ntf2"
219,"im-2,1,s8 + ntf2"
220,"im-2,1D + fap"
221,"im-2,1D + so4-1D"
222,"im-2,1D + tcb"
223,"im-2,1[2] + bf4"
224,"im-2,1[2] + npf2"
225,"im-2,1[2] + ntf2"
226,"im-2,1 + ac"
227,"im-2,1 + al(ohfip)4"
228,"im-2,1 + al2cl7"
229,"im-2,1 + ala"
230,"im-2,1 + alcl4"
231,"im-2,1 + bcn3-1[f]"
232,"im-2,1 + bcn3-2[f]"
233,"im-2,1 + bf2cn-1[f]"
234,"im-2,1 + bf2cn-2[f]"
235,"im-2,1 + bf2cn-3[f]"
236,"im-2,1 + bf2cn-4[f]"
237,"im-2,1 + bf2cn2"
238,"im-2,1 + bf2ox"
239,"im-2,1 + bf3-1"
240,"im-2,1 + bf3-1[f]"
241,"im-2,1 + bf3-2"
242,"im-2,1 + bf3-2[f]"
243,"im-2,1 + bf3-2[f]o1[f]"
244,"im-2,1 + bf3-3"
245,"im-2,1 + bf3-3[f]"
246,"im-2,1 + bf3-4"
247,"im-2,1 + bf3-4[f]"
248,"im-2,1 + bf3-5"
249,"im-2,1 + bf3-v"
250,"im-2,1 + bf3cn"
251,"im-2,1 + bf4"
252,"im-2,1 + bfcn2-1[f]"
253,"im-2,1 + bfcn2-2[f]"
254,"im-2,1 + bfcn3"
255,"im-2,1 + c1c2"
256,"im-2,1 + ccn3"
257,"im-2,1 + cl"
258,"im-2,1 + conco4"
259,"im-2,1 + coscn4"
260,"im-2,1 + dca"
261,"im-2,1 + fap"
262,"im-2,1 + fecl4"
263,"im-2,1 + fpi"
264,"im-2,1 + fsa"
265,"im-2,1 + fso3"
266,"im-2,1 + gacl4"
267,"im-2,1 + gly"
268,"im-2,1 + hso4"
269,"im-2,1 + im41"
270,"im-2,1 + imidazolide"
271,"im-2,1 + moof5"
272,"im-2,1 + nbf6"
273,"im-2,1 + nms2"
274,"im-2,1 + npf2"
275,"im-2,1 + npfso2f"
276,"im-2,1 + ntf2"
277,"im-2,1 + otf"
278,"im-2,1 + pf6"
279,"im-2,1 + ph-coo[1],oh[2]"
280,"im-2,1 + phen"
281,"im-2,1 + po2-1,o1"
282,"im-2,1 + po2-o1,o1"
283,"im-2,1 + po2-o2,o2"
284,"im-2,1 + pro"
285,"im-2,1 + sbf6"
286,"im-2,1 + scn"
287,"im-2,1 + ser"
288,"im-2,1 + so3-1"
289,"im-2,1 + so3-2[f]"
290,"im-2,1 + so3-4[f]"
291,"im-2,1 + so4-1,3[f],chf2"
292,"im-2,1 + so4-1"
293,"im-2,1 + so4-2"
294,"im-2,1 + so4-4"
295,"im-2,1 + so4-6"
296,"im-2,1 + so4-8"
297,"im-2,1 + taf6"
298,"im-2,1 + tau"
299,"im-2,1 + tca-1"
300,"im-2,1 + tca-1cn"
301,"im-2,1 + tca-o1"
302,"im-2,1 + tca"
303,"im-2,1 + tcb"
304,"im-2,1 + tetrazolide"
305,"im-2,1 + tfa-2[f]"
306,"im-2,1 + tfa-3[f]"
307,"im-2,1 + tfa"
308,"im-2,1 + tfes"
309,"im-2,1 + tfesi"
310,"im-2,1 + triazolide"
311,"im-2,1 + tsac"
312,"im-2,1 + wf7"
313,"im-2,1 + wof5"
314,"im-2,1o2,1 + ntf2"
315,"im-2,2,1[5] + ntf2"
316,"im-2,2,1 + ntf2"
317,"im-2,2,1o2 + ntf2"
318,"im-2,2,1o3 + ntf2"
319,"im-2,2 + ntf2"
320,"im-2,2 + otf"
321,"im-2,2 + po2-o2,o2"
322,"im-2,2 + so3-ph1"
323,"im-2,2 + tfa"
324,"im-2D,1D + fap"
325,"im-2D,1D + so4-1D"
326,"im-2D,1 + fap"
327,im-2 + ac
328,im-2 + bf4
329,im-2 + clo4
330,im-2 + npf2
331,im-2 + ntf2
332,im-2 + otf
333,im-2 + pf6
334,im-2 + so3-1
335,"im-2ch,1 + ntf2"
336,"im-2cl,1 + dca"
337,"im-2cn,10 + behss"
338,"im-2cn,10 + br"
339,"im-2cn,10 + sba"
340,"im-2cn,10 + so4-12"
341,"im-2cn,1 + bf4"
342,"im-2cn,1ph + cl"
343,"im-2cn,2o2 + dca"
344,"im-2cn,2o2 + ntf2"
345,"im-2cn,2o2 + tfa"
346,"im-2cn,2oh + cl"
347,"im-2cn,4 + behss"
348,"im-2cn,4 + br"
349,"im-2cn,4 + bs"
350,"im-2cn,4 + cl"
351,"im-2cn,4 + otf"
352,"im-2cn,4 + so4-12"
353,"im-2cn,6 + behss"
354,"im-2cn,6 + br"
355,"im-2cn,6 + bs"
356,"im-2cn,6 + cl"
357,"im-2cn,6 + otf"
358,"im-2cn,6 + sba"
359,"im-2cn,6 + so4-12"
360,"im-2cn,8 + br"
361,"im-2cn,8 + cl"
362,"im-2cn,a + cl"
363,im-2cn + 1ac
364,im-2cn + 2ac
365,im-2cn + 4ac
366,im-2cn + ac
367,im-2cn + for
368,im-2cn + hso4
369,im-2cn + so3-ph1
370,"im-2cp,1 + ntf2"
371,"im-2dp,4 + bf4"
372,"im-2dp,4 + pf6"
373,"im-2dp,6 + bf4"
374,"im-2dp,6 + pf6"
375,"im-2dp,8 + bf4"
376,"im-2dp,8 + pf6"
377,"im-2nh2,1 + bf4"
378,"im-2nh2,1 + dca"
379,"im-2nh2,1 + ntf2"
380,"im-2nh2,1 + otf"
381,"im-2nh2,1 + pf6"
382,"im-2o1,1,1 + ntf2"
383,"im-2o1,1,1o2 + ntf2"
384,"im-2o1,1,1o3 + ntf2"
385,"im-2o1,1,2 + ntf2"
386,"im-2o1,1 + bf3-1[f]"
387,"im-2o1,1 + bf3-2[f]"
388,"im-2o1,1 + bf4"
389,"im-2o1,1 + ntf2"
390,"im-2o1,1 + otf"
391,"im-2o1,1 + pf6"
392,"im-2o1,1 + po2-o1,o1"
393,"im-2o1,1 + so3-1"
394,"im-2o1,1o1,1 + ntf2"
395,"im-2o1,1o1,2 + ntf2"
396,"im-2o1,1o1 + ntf2"
397,"im-2o1,1o2 + ntf2"
398,"im-2o1,2,1 + ntf2"
399,"im-2o1,2,1o2 + ntf2"
400,"im-2o1,2,1o3 + ntf2"
401,"im-2o1,2,2 + ntf2"
402,"im-2o1,2 + ntf2"
403,"im-2o1,2o1,2 + ntf2"
404,"im-2o1,2o1 + ntf2"
405,"im-2o1,3,1 + ntf2"
406,"im-2o1,3,2 + ntf2"
407,"im-2o1,3 + ntf2"
408,"im-2o1,4,1 + ntf2"
409,"im-2o1,4,2 + ntf2"
410,"im-2o1,4 + ntf2"
411,"im-2o1,5,1 + ntf2"
412,"im-2o1,5,2 + ntf2"
413,"im-2o2,1,1 + ntf2"
414,"im-2o2,1,1o2 + ntf2"
415,"im-2o2,1,1o3 + ntf2"
416,"im-2o2,1,2 + ntf2"
417,"im-2o2,1 + cl"
418,"im-2o2,1 + ntf2"
419,"im-2o2,1o1,1 + ntf2"
420,"im-2o2,1o1,2 + ntf2"
421,"im-2o2,1o1 + ntf2"
422,"im-2o2,1o2 + ntf2"
423,"im-2o2,2,1 + ntf2"
424,"im-2o2,2,1o2 + ntf2"
425,"im-2o2,2,1o3 + ntf2"
426,"im-2o2,2,2 + ntf2"
427,"im-2o2,2 + ntf2"
428,"im-2o2,2o1,1 + ntf2"
429,"im-2o2,2o1,2 + ntf2"
430,"im-2o2,2o1 + ntf2"
431,"im-2o2,2o2,1 + ntf2"
432,"im-2o2,2o2,2 + ntf2"
433,"im-2o2,2o2 + ntf2"
434,"im-2o2,3,1 + ntf2"
435,"im-2o2,3,2 + ntf2"
436,"im-2o2,3 + ntf2"
437,"im-2o2,4,1 + ntf2"
438,"im-2o2,4,2 + ntf2"
439,"im-2o2,4 + ntf2"
440,"im-2o2,5,1 + ntf2"
441,"im-2o2,5,2 + ntf2"
442,"im-2o2oh,1 + cl"
443,"im-2oh,1 + bf4"
444,"im-2oh,1 + dca"
445,"im-2oh,1 + fap"
446,"im-2oh,1 + imidazolide"
447,"im-2oh,1 + ntf2"
448,"im-2oh,1 + pf6"
449,"im-2ono2,1 + dca"
450,"im-2ph,1 + alcl4"
451,"im-2ph,1 + ntf2"
452,"im-2v,1,1 + pyrazolide-no2[4]"
453,"im-3,1,1 + bf4"
454,"im-3,1,1 + ctf3"
455,"im-3,1,1 + hso4"
456,"im-3,1,1 + ntf2"
457,"im-3,1,1 + pyrazolide-no2[4]"
458,"im-3,1,1o2 + ntf2"
459,"im-3,1,1o3 + ntf2"
460,"im-3,1,1o4 + ntf2"
461,"im-3,1,cn + ntf2"
462,"im-3,1 + alcl4"
463,"im-3,1 + bf3-1[f]"
464,"im-3,1 + bf3-2[f]"
465,"im-3,1 + bf3-3[f]"
466,"im-3,1 + bf3-4[f]"
467,"im-3,1 + bf4"
468,"im-3,1 + h2po4"
469,"im-3,1 + hco3"
470,"im-3,1 + i"
471,"im-3,1 + no3"
472,"im-3,1 + npf2"
473,"im-3,1 + ntf2"
474,"im-3,1 + pf6"
475,"im-3,1 + scn"
476,"im-3,2,1o2 + ntf2"
477,"im-3,2,1o3 + ntf2"
478,"im-3,2 + ntf2"
479,"im-3,3 + ntf2"
480,"im-3ch,1 + ntf2"
481,"im-3cn,1,1 + dca"
482,"im-3cn,1,1 + ntf2"
483,"im-3cn,1 + bf3-3icn"
484,"im-3cn,1 + bf4"
485,"im-3cn,1 + dca"
486,"im-3cn,1 + ntf2"
487,"im-3cn,3cn + bf3-3icn"
488,"im-3cooh,1 + bf3-3icn"
489,"im-3dp,4 + bf4"
490,"im-3dp,4 + pf6"
491,"im-3dp,6 + bf4"
492,"im-3dp,6 + pf6"
493,"im-3dp,8 + bf4"
494,"im-3dp,8 + pf6"
495,"im-3i,1 + ntf2"
496,"im-3nh1phen,4 + ntf2"
497,"im-3nh1phen,4 + pf6"
498,"im-3nh2,1 + imidazolide"
499,"im-3o1,1 + bf4"
500,"im-3o1,1 + pf6"
501,"im-3o1,2o1,1 + ntf2"
502,"im-3o1,2o1,2 + ntf2"
503,"im-3o1,2o2,1 + ntf2"
504,"im-3o1,2o2,2 + ntf2"
505,"im-3oh,1 + cl"
506,"im-3oh,2 + cl"
507,"im-3oh[2],1 + cl"
508,"im-3oh[2],1 + no3"
509,"im-3oh[2],1 + ntf2"
510,"im-3oh[2],1 + pf6"
511,"im-3ph,1 + ntf2"
512,"im-3so3h,1[2] + camphorsulfonate"
513,"im-3so3h,1 + camphorsulfonate"
514,"im-3so3h,2[2] + camphorsulfonate"
515,"im-3so3h,2 + camphorsulfonate"
516,"im-3so3h,4 + camphorsulfonate"
517,"im-3so3h,ph[2] + camphorsulfonate"
518,im-3so3h + camphorsulfonate
519,"im-4,1,1 + al(ohfip)4"
520,"im-4,1,1 + bf4"
521,"im-4,1,1 + dca"
522,"im-4,1,1 + fap"
523,"im-4,1,1 + h2po4"
524,"im-4,1,1 + hso4"
525,"im-4,1,1 + ntf2"
526,"im-4,1,1 + scn"
527,"im-4,1,1 + so4-1,3[f],chf2"
528,"im-4,1,1 + so4-3,2[f]"
529,"im-4,1,1 + tcb"
530,"im-4,1,1o2 + ntf2"
531,"im-4,1,1o3 + ntf2"
532,"im-4,1 + 1ac"
533,"im-4,1 + 2ac"
534,"im-4,1 + ac"
535,"im-4,1 + al(ohfip)4"
536,"im-4,1 + ala"
537,"im-4,1 + alcl4"
538,"im-4,1 + behss"
539,"im-4,1 + bf2ox"
540,"im-4,1 + bf3-1[f]"
541,"im-4,1 + bf3-2[f]"
542,"im-4,1 + bf3-3icn"
543,"im-4,1 + bf3-ph-1[f][3]"
544,"im-4,1 + bf3-ph-1[f][4]"
545,"im-4,1 + bf3-ph-cn[3]"
546,"im-4,1 + bf3-ph-cn[4]"
547,"im-4,1 + bf3-ph-f[2]"
548,"im-4,1 + bf3-ph-f[3]"
549,"im-4,1 + bf3-ph-f[4]"
550,"im-4,1 + bf3-ph-o1[2]"
551,"im-4,1 + bf3-ph-o1[3]"
552,"im-4,1 + bf3-ph-o1[4]"
553,"im-4,1 + bf3-ph"
554,"im-4,1 + bf4"
555,"im-4,1 + br"
556,"im-4,1 + ccn3"
557,"im-4,1 + cl"
558,"im-4,1 + clo4"
559,"im-4,1 + coscn4"
560,"im-4,1 + ctf3"
561,"im-4,1 + dca"
562,"im-4,1 + fap"
563,"im-4,1 + 43500"
564,"im-4,1 + fecl4"
565,"im-4,1 + for"
566,"im-4,1 + fpi"
567,"im-4,1 + fsa"
568,"im-4,1 + glu"
569,"im-4,1 + gly"
570,"im-4,1 + glyc"
571,"im-4,1 + h2po4"
572,"im-4,1 + hco3"
573,"im-4,1 + hfps"
574,"im-4,1 + hso4"
575,"im-4,1 + i"
576,"im-4,1 + imidazolide"
577,"im-4,1 + la"
578,"im-4,1 + no3"
579,"im-4,1 + npf2"
580,"im-4,1 + ntf2"
581,"im-4,1 + otf"
582,"im-4,1 + pf6"
583,"im-4,1 + ph-coo"
584,"im-4,1 + phen"
585,"im-4,1 + po2-cf3,cf3"
586,"im-4,1 + po2-o1,o1"
587,"im-4,1 + po2-o4,o4"
588,"im-4,1 + po3h-1"
589,"im-4,1 + po4"
590,"im-4,1 + sbf6"
591,"im-4,1 + scn"
592,"im-4,1 + so3-1"
593,"im-4,1 + so3-4[f]"
594,"im-4,1 + so4-1,3[f],chf2"
595,"im-4,1 + so4-1"
596,"im-4,1 + so4-2"
597,"im-4,1 + so4-3,2[f]"
598,"im-4,1 + so4-4"
599,"im-4,1 + so4-5"
600,"im-4,1 + so4-8"
601,"im-4,1 + tcb"
602,"im-4,1 + tdi"
603,"im-4,1 + tehss"
604,"im-4,1 + tfa-2[f]"
605,"im-4,1 + tfa"
606,"im-4,1 + tpes"
607,"im-4,1 + ttes"
608,"im-4,2,1o2 + ntf2"
609,"im-4,2,1o3 + ntf2"
610,"im-4,2 + br"
611,"im-4,2 + ntf2"
612,"im-4,2 + otf"
613,"im-4,2 + po2-o2,o2"
614,"im-4,2 + po2-o4,o4"
615,"im-4,2 + so3-4[f]"
616,"im-4,2 + tfa"
617,"im-4,4 + ac"
618,"im-4,4 + alcl4"
619,"im-4,4 + ntf2"
620,"im-4,4 + po2-o4,o4"
621,"im-4,4 + so3-ph1"
622,im-4 + hso4
623,im-4 + no3
624,im-4 + otf
625,im-4 + scn
626,im-4 + so3-1
627,"im-4cn,1 + bf4"
628,"im-4cn,1 + cl"
629,"im-4cn,1 + pf6"
630,"im-4i,1 + i"
631,"im-4i,1 + ntf2"
632,"im-4i,4i + ntf2"
633,im-4so31 + so4-1
634,im-4so32 + so4-2
635,"im-4so3h,1 + camphorsulfonate"
636,"im-4so3h,1 + hso4"
637,"im-4so3h,1 + otf"
638,"im-5,1,1 + hso4"
639,"im-5,1,1 + ntf2"
640,"im-5,1,1o2 + ntf2"
641,"im-5,1,1o3 + ntf2"
642,"im-5,1 + bf4"
643,"im-5,1 + fap4"
644,"im-5,1 + h2po4"
645,"im-5,1 + hco3"
646,"im-5,1 + nicl4"
647,"im-5,1 + no3"
648,"im-5,1 + npf2"
649,"im-5,1 + ntf2"
650,"im-5,1 + pf6"
651,"im-5,1 + scn"
652,"im-5,2,1o2 + ntf2"
653,"im-5,2,1o3 + ntf2"
654,"im-5,4 + ntf2"
655,"im-5,5 + ntf2"
656,"im-5i,1 + i"
657,"im-5i,1 + ntf2"
658,"im-5i,4 + ntf2"
659,"im-6,1,1 + ntf2"
660,"im-6,1,1 + pyrazolide-no2[4]"
661,"im-6,1,s1 + ntf2"
662,"im-6,1 + ac"
663,"im-6,1 + al(ohfip)4"
664,"im-6,1 + al2br7"
665,"im-6,1 + albr4"
666,"im-6,1 + alcl4"
667,"im-6,1 + bf3-1[f]"
668,"im-6,1 + bf3-2[f]"
669,"im-6,1 + bf4"
670,"im-6,1 + br"
671,"im-6,1 + cl"
672,"im-6,1 + dca"
673,"im-6,1 + fap"
674,"im-6,1 + fap3"
675,"im-6,1 + 43500"
676,"im-6,1 + fecl4"
677,"im-6,1 + fpi"
678,"im-6,1 + i"
679,"im-6,1 + no3"
680,"im-6,1 + npf2"
681,"im-6,1 + ntf2"
682,"im-6,1 + otf"
683,"im-6,1 + pf6"
684,"im-6,1 + phen"
685,"im-6,1 + po2-o1,o1"
686,"im-6,1 + pyrazolide-no2[4]"
687,"im-6,1 + pyrrolide-cn[2]"
688,"im-6,1 + so3-4[f]"
689,"im-6,1 + so4-1"
690,"im-6,1 + so4-2"
691,"im-6,1 + tcb"
692,"im-6,1 + tetrazolide"
693,"im-6,1 + triazolide"
694,"im-6,1 + triazolide123"
695,"im-6,2 + po2-o2,o2"
696,"im-6,4 + po2-o4,o4"
697,"im-6,6 + ac"
698,"im-6,6 + no3"
699,"im-6,6 + ntf2"
700,"im-6,6 + po2-o8i,o8i"
701,"im-6i,1 + ntf2"
702,"im-6oh,1 + cl"
703,"im-6oh,2 + cl"
704,"im-6oh,4 + cl"
705,im-6oh + cl
706,"im-7,1,1 + ntf2"
707,"im-7,1 + nicl4"
708,"im-7,1 + ntf2"
709,"im-7,1 + pf6"
710,"im-7,7 + ntf2"
711,"im-7i,1 + ntf2"
712,"im-8,1,1 + h2po4"
713,"im-8,1,1 + ntf2"
714,"im-8,1,1 + otf"
715,"im-8,1 + al(ohfip)4"
716,"im-8,1 + ala"
717,"im-8,1 + alcl4"
718,"im-8,1 + asn"
719,"im-8,1 + bf4"
720,"im-8,1 + cl"
721,"im-8,1 + dca"
722,"im-8,1 + 43500"
723,"im-8,1 + fecl4"
724,"im-8,1 + gly"
725,"im-8,1 + h2po4"
726,"im-8,1 + h3p2o7"
727,"im-8,1 + i"
728,"im-8,1 + nicl4"
729,"im-8,1 + npf2"
730,"im-8,1 + ntf2"
731,"im-8,1 + otf"
732,"im-8,1 + pf6"
733,"im-8,1 + phen"
734,"im-8,1 + po2-o1,o1"
735,"im-8,1 + pro"
736,"im-8,1 + sac"
737,"im-8,1 + scn"
738,"im-8,1 + ser"
739,"im-8,1 + so3-4[f]"
740,"im-8,1 + so4-1"
741,"im-8,1 + so4-2"
742,"im-8,1 + tcb"
743,"im-8,1 + tfa-3[f]"
744,"im-8,1 + tfa"
745,"im-8,2 + po2-o2,o2"
746,"im-8,4 + po2-o4,o4"
747,"im-8,8 + ac"
748,"im-8,8 + no3"
749,"im-8,8 + ntf2"
750,"im-8,8 + po2-o8i,o8i"
751,"im-8chch(E)8,1 + ntf2"
752,"im-8chch(Z)1chch(Z)5,1 + ntf2"
